title,researcher,institution,start_date,project_url
In-vitro安全性試験・薬物動態試験の高度化を実現するorgan/multi-organs-on-a-chipの開発とその製造技術基盤の確立,金森　敏幸,国立研究開発法人 産業技術総合研究所,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
階層的共培養を基礎とするLiver/Gut on-a-chipの開発：インビトロ腸肝循環評価を目指した高度な代謝と極性輸送の再現,酒井　康行,国立大学法人 東京大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
医薬品の脳内移行性を評価可能な3次元血液脳関門(BBB)デバイスの開発,竹内　昌治,国立大学法人 東京大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
腸肝循環の薬物動態を再現可能なデバイスの開発,鳥澤　勇介,国立大学法人 京都大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
創薬における高次in vitro評価系としてのKidney-on-a-chipの開発,藤井　輝夫,国立大学法人 東京大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
中枢神経系の薬物動態・安全性試験を可能にする血液脳関門チューブネットワークデバイスの開発,松崎　典弥,国立大学法人 大阪大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
生体模倣小腸―肝臓チップ：バイオアベイラビリティ予測と安全性評価in vitroモデルの開発,松永　民秀,公立大学法人 名古屋市立大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
創薬スクリーニングを可能にするヒトiPS細胞を用いた腎臓Organ-on-a-Chip,横川　隆司,国立大学法人 京都大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
ヒトiPS由来腸細胞の安定供給と迅速培養システムの構築,粂　昭苑,国立大学法人 東京⼯業⼤学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
Organ-on-a-chip等のデバイスに応用可能な薬剤スクリーニングに適したヒトiPS細胞由来三次元肝スフェロイドの安定的な製造,小島　伸彦,公立大学法人 横浜市立大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
被血管化能を備えた腎臓細胞の安定作出,高里　実,国立研究開発法人 理化学研究所,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
高純度な国産ヒトES/iPS細胞由来肝細胞の安定的かつ安価な製造法の開発,高山　和雄,国立大学法人 大阪大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
デバイスに搭載するヒト自律神経細胞と標的臓器の安定的製造に関する研究開発,高山　祐三,国立研究開発法人 産業技術総合研究所,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
分化制御培養法によるiPS細胞由来血液脳関門モデル細胞の安定的な製造・供給体制の構築,坡下　真大,公立大学法人 名古屋市立大学,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
薬物動態・安全性試験用organ(s)-on-a-chipに搭載可能な臓器細胞／組織の基準作成,石田　誠一,国立医薬品食品衛生研究所,2018-03-29 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00053.html
特発性大腿骨頭壊死症におけるbFGF含有ゼラチン製剤による壊死骨再生治療の開発,秋山 治彦,国立大学法人岐阜大学,2018-03-15 00:00:00,https://www.amed.go.jp/koubo/05/01/0501C_00009.html
IgG4自己抗体陽性の慢性炎症性脱髄性多発神経炎（CIDP）患者を対象としたリツキシマブの有効性と安全性評価に関する多施設共同臨床試験,飯島 正博,国立大学法人名古屋大学,2018-03-15 00:00:00,https://www.amed.go.jp/koubo/05/01/0501C_00009.html
子宮頸部上皮内腫瘍（CIN）治療薬に関する研究開発,濵西 潤三,国立大学法人京都大学,2018-03-15 00:00:00,https://www.amed.go.jp/koubo/05/01/0501C_00009.html
小児難治性頻回再発型・ステロイド依存性ネフローゼ症候群を対象としたリツキシマブ治療併用下でのミコフェノール酸モフェチルの多施設共同二重盲検プラセボ対照ランダム化比較試験,飯島 一誠,国立大学法人神戸大学,2018-03-15 00:00:00,https://www.amed.go.jp/koubo/05/01/0501C_00009.html
患者レジストリを活用した筋萎縮性側索硬化症治療薬開発のための医師主導治験,井上 治久,国立大学法人京都大学,2018-03-15 00:00:00,https://www.amed.go.jp/koubo/05/01/0501C_00009.html
非血縁者間末梢血幹細胞移植における新規慢性GVHD予防法と持続型G-CSF による幹細胞動員の開発研究,豊嶋 崇徳,北海道大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00196.html
肺移植における体外肺灌流保存（EVLP）を用いたマージナルドナー肺の治療,伊達 洋至,京都大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00196.html
国際展開をふまえた新規バイオマーカーを用いたスコア法によるIgA腎症早期発見・早期診断を介した透析移行ゼロ化に向けた試み,鈴木 祐介,順天堂大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00194.html
診療連携・国際連携をも視野にいれた、生活習慣病、CKDの診療の質向上に直結する多施設長期コホート研究,山縣 邦弘,筑波大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00194.html
マージナルドナー腎移植の安全性に関する新規エビデンス創出研究,西 愼一,神戸大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00194.html
脊髄損傷後疼痛の発症にかかわる中枢神経系の機能的・構造的変化の探索,貴島 晴彦,大阪大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00197.html
選択的神経ブロックによる個別化リハビリテーションと治療効果の定量化を重視した凍結肩の集学的診療ガイドラインの開発,山内 正憲,東北大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00197.html
怒りや恨み、不公平感などの情動に伴う慢性疼痛の実態に関する研究,柴田 政彦,大阪大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00197.html
重症食物アレルギー患者への管理および治療の安全性向上に関する研究,海老澤 元宏,国立病院機構相模原病院,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00195.html
難治性アレルギー性鼻炎、難治性花粉症の定義付けとガイドラインへの反映,藤枝 重治,福井大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00195.html
血清エクソソーム内細菌成分のアレルギー・自己免疫疾患発症への関与の解明,阿部 理一郎,新潟大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00195.html
脂質によるアレルギー疾患の新規調節機構の解明と治療戦略の基盤構築,村上 誠,東京大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00195.html
ミスフォールド蛋白質・HLAクラスII複合体を標的にした自己免疫疾患の新たな診断法・治療法の開発,荒瀬 尚,大阪大学,2018-03-08 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00195.html
認定再生医療等委員会における審査の質向上に向けた研究,飛田　護邦,順天堂大学,2018-03-01 00:00:00,https://www.amed.go.jp/koubo/01/02/0102C_00003.html
ヒトiPS分化細胞技術を応用した医薬品の心毒性評価法の開発と国際標準化に関する研究,諫田 泰成,国立医薬品食品衛生研究所 薬理部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
漢方製剤・生薬製剤の品質確保等、国際調和及び承認関連基準等の整備に関する研究,袴塚　高志,国立医薬品食品衛生研究所　生薬部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
医薬品の安全性及び品質確保のための医薬品規制に係る国際調和の推進に関する研究,西川　秋佳,国立医薬品食品衛生研究所 安全性生物試験研究センター,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
バイオ医薬品等の品質管理・安全性評価とガイドライン策定に関する研究,石井　明子,国立医薬品食品衛生研究所　生物薬品部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
医薬品の製造工程・品質管理における先端的工程分析技術の導入に向けた技術的要件の標準化に関する研究,坂本　知昭,国立医薬品食品衛生研究所　薬品部　第3室,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
医薬品の品質管理・製造法管理及び変更管理の新たな手法の評価法に関する研究,奥田　晴宏,国立医薬品食品衛生研究所,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
抗生物質の品質評価手法の標準化に関する研究,鈴木　里和,国立感染症研究所　薬剤耐性研究センター,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
医薬部外品及び化粧品に配合される成分によるアレルギー発症の防止に関する研究,安達　玲子,国立医薬品食品衛生研究所　生化学部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
医薬品製造工程管理における微生物学関連試験法の導入と評価に関する調査研究,菊池　裕,国立医薬品食品衛生研究所　衛生微生物部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
医薬品リスク管理計画制度の充実と効果の向上のための基盤研究,成川　衛,北里大学　薬学部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
個別症例安全性報告における医薬品識別情報の国際規格への円滑な国内対応に向けた課題の調査・整理等に関する研究,佐井　君江,国立医薬品食品衛生研究所　医薬安全科学部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
セルフメディケーションの推進を見据えた、要指導・一般用医薬品の情報提供のあり方に関する研究,望月　眞弓,学校法人慶應義塾　慶應義塾大学　薬学部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
リアルワールドデータ等の新たなデータソースの規制上の利用等とその国際規制調和に向けた課題の調査・整理等に関する研究,中村　治雅,国立研究開発法人国立精神・神経医療研究センター　トランスレーショナル・メディカルセンター　臨床研究支援部　臨床研究支援室,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
患者・消費者向けの医薬品等情報の提供のあり方に関する研究,山本　美智子,昭和薬科大学　臨床薬学教育研究センター　医薬品情報部門,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
医療機器の規制環境と国際標準化推進支援体制の整備に関する研究,蓜島　由二,国立医薬品食品衛生研究所　医療機器部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
ヒト又は動物細胞加工製品の品質・安全性・有効性確保のための評価法開発及びガイドライン策定に関する研究,佐藤　陽治,国立医薬品食品衛生研究所　再生・細胞医療製品部,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
特殊免疫グロブリンの遺伝子組換え血液製剤の製造等に関するレギュラトリーサイエンス研究,佐竹　正博,日本赤十字社　血液事業本部　中央血液研究所,2018-02-23 00:00:00,https://www.amed.go.jp/koubo/06/02/0602C_00001.html
環太平洋地域における渡り鳥の東アジアおよびオーストラリア飛翔路に沿った人獣共通感染症病原体としての鳥インフルエンザウイルスのグローバルな伝播に関する研究,岡松正敏,北海道大学,2017-11-01 00:00:00,https://www.amed.go.jp/koubo/03/01/0301C_00087.html
環太平洋地域における渡り鳥の東アジアおよびオーストラリア飛翔路に沿った人獣共通感染症病原体としての鳥インフルエンザウイルスのグローバルな伝播に関する研究,Alexander Shestopalov,Research institute of experimental and clinical medicine,2017-11-01 00:00:00,https://www.amed.go.jp/koubo/03/01/0301C_00087.html
環太平洋地域における渡り鳥の東アジアおよびオーストラリア飛翔路に沿った人獣共通感染症病原体としての鳥インフルエンザウイルスのグローバルな伝播に関する研究,Duc-Huy Chu,"Department of Animal Health, Epidemiology division",2017-11-01 00:00:00,https://www.amed.go.jp/koubo/03/01/0301C_00087.html
環太平洋地域における渡り鳥の東アジアおよびオーストラリア飛翔路に沿った人獣共通感染症病原体としての鳥インフルエンザウイルスのグローバルな伝播に関する研究,Falk Huettmann,"Institute of Arctic Biology, Biology & Wildlife Department",2017-11-01 00:00:00,https://www.amed.go.jp/koubo/03/01/0301C_00087.html
